"estimate","lower","upper","onset_date","n.reported"
6,6,6,2021-06-06,6
6,6,6,2021-06-13,6
6,6,7,2021-06-20,6
2,2,3,2021-06-27,2
2,2,4,2021-07-04,2
2,2,4,2021-07-11,2
1,1,3,2021-07-18,1
0,0,2,2021-07-25,NA
2,1,6,2021-08-01,1
3,1,13,2021-08-08,1
