"estimate","lower","upper","onset_date","n.reported"
3,3,3,2021-07-25,3
7,7,9,2021-08-01,7
11,11,13,2021-08-08,11
4,4,6,2021-08-15,4
3,3,5,2021-08-22,3
2,2,5,2021-08-29,2
1,1,4,2021-09-05,1
3,3,6,2021-09-12,3
2,1,7,2021-09-19,1
3,0,10,2021-09-26,NA
