"estimate","lower","upper","onset_date","n.reported"
9,9,9,2021-07-11,9
8,8,9,2021-07-18,8
3,3,4,2021-07-25,3
7,7,9,2021-08-01,7
11,11,13,2021-08-08,11
3,3,5,2021-08-15,3
1,1,3,2021-08-22,1
2,2,4,2021-08-29,2
2,1,6,2021-09-05,1
2,0,10,2021-09-12,NA
