"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
288,295,0.99710421081364,0.38345031046779,0.398491020671896,0.465505575958087,0.71910049768152,0.946008597273215,1.21953274325547,1.69794752710306,1.88104374561537,2021-05-16
295,302,1.25426065495348,0.519884069742661,0.452204641995887,0.536245647771507,0.880505822939604,1.18305326679564,1.55204443298149,2.21313310667162,2.45355442081428,2021-05-23
302,309,1.25500224413709,0.422481323279975,0.567732923306766,0.649134945998675,0.949653134295192,1.20900170977939,1.50921705977938,2.01652429190295,2.20822755684428,2021-05-30
309,316,0.85860163917439,0.323445119393569,0.342704240354699,0.401663362850021,0.624274510258127,0.817311250143233,1.04929365534429,1.45104504371911,1.60276376781039,2021-06-06
316,323,0.804778616738871,0.474576080221892,0.164812876471935,0.215481366286654,0.457104701499274,0.711133493858008,1.05186271512911,1.71206603504149,1.9880769286102,2021-06-13
323,330,1.88380172637334,0.645967127759563,0.843083962055461,0.971065371251708,1.41408920328641,1.80815201392051,2.27293402140412,3.05788299133775,3.35156329971397,2021-06-20
330,337,0.872509099770511,0.329469663430921,0.348756399944223,0.410548525734892,0.634263925388547,0.832153215468961,1.06655215516091,1.47874303157294,1.63120100624687,2021-06-27
344,351,3.34273047705914,3.57604939794952,0.0742928301388954,0.157027850539114,0.89464009310968,2.19156100306787,4.54745736003296,10.4375142503426,13.0242879313312,2021-07-11
351,358,4.92393736822188,4.93077318045853,0.126958480712392,0.249408729369336,1.41074692426499,3.40438940964611,6.84544071384908,14.709249386548,18.2183938638127,2021-07-18
358,365,5.00148957320555,5.02791714741383,0.131025783151887,0.255410289208014,1.44325871569022,3.47188285551529,6.9300218463007,15.021604230299,18.53734225783,2021-07-25
365,372,5.06352414337963,5.07752239909166,0.125243716987605,0.258408335404477,1.45171868978285,3.49520597418441,7.03985522634463,15.1515944805717,18.8080725278462,2021-08-01
372,379,5.05036663026774,5.06069535838945,0.129862564048132,0.260969730768093,1.44229840571394,3.51208520163153,6.98141761687719,15.1824450447513,18.6616506291001,2021-08-08
379,386,4.99304480460984,4.98994198627568,0.121634163323844,0.255168237896452,1.42442872318774,3.45281105173793,6.92699424344527,15.0155734808023,18.5137672115982,2021-08-15
386,393,4.98278154546156,5.04714838999273,0.128240910250716,0.263143700087435,1.41175916736369,3.40908333712259,6.86903386102808,15.0963324291277,18.7119469126161,2021-08-22
393,400,5.02632257670926,5.04163970599636,0.125306586565485,0.257518386323059,1.44163270099005,3.47387629235941,6.95083148030814,15.104915478225,18.6474492988074,2021-08-29
400,407,5.00597247624814,5.02623959707955,0.123213717162461,0.256716219706576,1.42833722026321,3.45463774725836,6.93479417483652,15.062495972424,18.4888093178451,2021-09-05
407,414,4.96578757966971,4.93812148472837,0.130350561500652,0.262746188226548,1.45041526405798,3.46772176647331,6.88494363081942,14.8982011692295,18.2160784668768,2021-09-12
414,421,5.0068526573539,4.98289355899035,0.129341091141846,0.26319187397608,1.46043947657519,3.49096031681636,6.94154680772289,14.9313604902696,18.5271799367473,2021-09-19
