"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-08-30,3,NA,NA,NA,3,NA,NA,NA
2020-09-20,4,NA,NA,NA,4,NA,NA,NA
2020-09-27,5,NA,NA,NA,5,NA,NA,NA
2020-12-13,6,NA,NA,NA,6,NA,NA,NA
2020-12-20,7,NA,NA,NA,7,NA,NA,NA
2020-12-27,8,NA,NA,NA,8,NA,NA,NA
2021-02-07,9,NA,NA,NA,9,NA,NA,NA
2021-02-21,10,NA,NA,NA,10,NA,NA,NA
2021-03-07,12,NA,NA,NA,12,NA,NA,NA
2021-03-14,13,NA,NA,NA,13,NA,NA,NA
2021-03-28,15,NA,NA,NA,15,NA,NA,NA
2021-04-04,17,NA,NA,NA,17,NA,NA,NA
2021-04-11,21,NA,NA,NA,21,NA,NA,NA
2021-04-25,22,NA,NA,NA,22,NA,NA,NA
2021-05-09,24,NA,NA,NA,24,NA,NA,NA
2021-05-16,25,NA,NA,NA,25,NA,NA,NA
2021-05-23,26,NA,NA,NA,26,NA,NA,NA
2021-05-30,31,NA,NA,NA,31,NA,NA,NA
2021-06-06,34,NA,NA,NA,34,NA,NA,NA
2021-06-13,39,NA,NA,NA,39,NA,NA,NA
2021-06-27,40,NA,NA,NA,40,NA,NA,NA
2021-07-04,44,NA,NA,NA,44,NA,NA,NA
2021-07-11,44,NA,NA,NA,44,NA,NA,NA
2021-07-18,44,NA,NA,NA,44,NA,NA,NA
2021-07-25,44,NA,NA,NA,44,NA,NA,NA
2021-08-01,44,NA,NA,NA,44,NA,NA,NA
2021-08-08,44,NA,NA,NA,44,NA,NA,NA
2021-08-15,44,NA,NA,NA,44,NA,NA,NA
2021-08-22,44,NA,NA,NA,44,NA,NA,NA
2021-08-29,44,NA,NA,NA,44,NA,NA,NA
2021-09-05,45,45,45,55,45,45,45,45
2021-09-12,NA,45,45,60,NA,45,45,45
