"estimate","lower","upper","onset_date","n.reported"
19,19,19,2021-08-01,19
13,13,16,2021-08-08,13
15,15,19,2021-08-15,15
9,8,13,2021-08-22,8
14,13,19,2021-08-29,13
11,9,16,2021-09-05,9
16,13,21,2021-09-12,13
11,8,17,2021-09-19,7
13,8,20,2021-09-26,7
11,4,21,2021-10-03,1
