"estimate","lower","upper","onset_date","n.reported"
12,12,12,2021-07-18,12
10,10,11,2021-07-25,10
19,19,20,2021-08-01,19
12,12,14,2021-08-08,12
15,14,18,2021-08-15,14
8,7,11,2021-08-22,7
14,12,19,2021-08-29,12
12,8,17,2021-09-05,8
15,10,21,2021-09-12,9
14,7,23,2021-09-19,3
