"estimate","lower","upper","onset_date","n.reported"
13,13,13,2021-07-04,13
18,18,18,2021-07-11,18
12,12,15,2021-07-18,12
9,9,12,2021-07-25,9
4,4,7,2021-08-01,4
5,4,8,2021-08-08,4
2,1,6,2021-08-15,1
1,0,5,2021-08-22,NA
4,2,10,2021-08-29,2
5,1,16,2021-09-05,1
