"estimate","lower","upper","onset_date","n.reported"
15,15,15,2021-07-04,15
9,9,9,2021-07-11,9
1,1,2,2021-07-18,1
3,3,5,2021-07-25,3
5,5,7,2021-08-01,5
1,1,3,2021-08-08,1
4,3,7,2021-08-15,3
2,1,7,2021-08-22,1
11,6,26,2021-08-29,5
7,0,52,2021-09-05,NA
