"estimate","lower","upper","onset_date","n.reported"
9,9,9,2021-07-25,9
4,4,4,2021-08-01,4
5,5,6,2021-08-08,5
2,2,3,2021-08-15,2
1,1,2,2021-08-22,1
5,5,7,2021-08-29,5
4,4,7,2021-09-05,4
1,0,4,2021-09-12,NA
2,1,6,2021-09-19,1
2,0,7,2021-09-26,NA
