"estimate","lower","upper","onset_date","n.reported"
3,3,3,2021-08-15,3
2,2,4,2021-08-22,2
7,6,11,2021-08-29,6
6,5,9,2021-09-05,5
2,1,5,2021-09-12,1
3,2,6,2021-09-19,2
4,3,8,2021-09-26,3
2,1,7,2021-10-03,1
2,0,6,2021-10-10,NA
2,0,8,2021-10-17,NA
