"estimate","lower","upper","onset_date","n.reported"
4,4,4,2021-08-15,4
3,3,4,2021-08-22,3
7,7,8,2021-08-29,7
2,2,3,2021-09-05,2
1,1,3,2021-09-12,1
1,1,4,2021-09-19,1
4,4,7,2021-09-26,4
2,1,5,2021-10-03,1
1,0,5,2021-10-10,NA
2,0,8,2021-10-17,NA
