"estimate","lower","upper","onset_date","n.reported"
15,15,15,2021-06-27,15
14,14,15,2021-07-04,14
8,8,9,2021-07-11,8
1,1,1,2021-07-18,1
3,3,5,2021-07-25,3
5,5,7,2021-08-01,5
1,1,4,2021-08-08,1
1,1,4,2021-08-15,1
2,1,7,2021-08-22,1
2,0,14,2021-08-29,NA
