"estimate","lower","upper","onset_date","n.reported"
18,18,18,2021-07-04,18
20,20,20,2021-07-11,20
14,14,17,2021-07-18,14
12,12,15,2021-07-25,12
7,7,10,2021-08-01,7
6,5,9,2021-08-08,5
2,1,6,2021-08-15,1
3,1,7,2021-08-22,1
7,3,14,2021-08-29,3
7,2,20,2021-09-05,1
