"estimate","lower","upper","onset_date","n.reported"
23,23,23,2021-07-11,23
14,14,16,2021-07-18,14
22,21,26,2021-07-25,21
17,16,21,2021-08-01,16
18,17,23,2021-08-08,17
18,16,22,2021-08-15,16
20,18,25,2021-08-22,18
9,5,15,2021-08-29,5
11,5,20,2021-09-05,3
12,3,23,2021-09-12,NA
