"estimate","lower","upper","onset_date","n.reported"
10,10,10,2021-08-01,10
13,13,14,2021-08-08,13
11,11,12,2021-08-15,11
12,12,13,2021-08-22,12
7,7,8,2021-08-29,7
8,8,9,2021-09-05,8
5,5,8,2021-09-12,5
7,5,11,2021-09-19,5
4,0,10,2021-09-26,NA
6,1,14,2021-10-03,NA
