"estimate","lower","upper","onset_date","n.reported"
21,21,21,2021-07-25,21
16,16,17,2021-08-01,16
17,17,19,2021-08-08,17
16,16,18,2021-08-15,16
19,19,21,2021-08-22,19
8,8,11,2021-08-29,8
10,9,13,2021-09-05,9
9,7,14,2021-09-12,7
12,7,19,2021-09-19,5
12,5,25,2021-09-26,1
