"estimate","lower","upper","onset_date","n.reported"
2,2,2,2021-08-08,2
3,3,4,2021-08-15,3
2,2,4,2021-08-22,2
3,3,5,2021-08-29,3
2,2,4,2021-09-05,2
1,1,3,2021-09-12,1
1,1,3,2021-09-19,1
2,2,4,2021-09-26,2
0,0,2,2021-10-03,NA
1,1,4,2021-10-10,1
