"estimate","lower","upper","onset_date","n.reported"
4,4,4,2021-08-15,4
2,2,3,2021-08-22,2
3,3,4,2021-08-29,3
1,1,2,2021-09-05,1
6,6,8,2021-09-12,6
1,1,3,2021-09-19,1
2,2,5,2021-09-26,2
2,2,5,2021-10-03,2
1,1,4,2021-10-10,1
2,1,6,2021-10-17,1
