"estimate","lower","upper","onset_date","n.reported"
12,12,12,2021-07-25,12
16,16,17,2021-08-01,16
12,12,13,2021-08-08,12
10,10,11,2021-08-15,10
4,4,5,2021-08-22,4
4,4,6,2021-08-29,4
3,3,5,2021-09-05,3
5,4,8,2021-09-12,4
7,3,14,2021-09-19,3
8,2,27,2021-09-26,1
