"estimate","lower","upper","onset_date","n.reported"
11,11,11,2021-08-15,11
5,5,6,2021-08-22,5
6,6,8,2021-08-29,6
5,5,8,2021-09-05,5
5,5,8,2021-09-12,5
7,7,10,2021-09-19,7
8,8,11,2021-09-26,8
4,3,7,2021-10-03,3
5,2,9,2021-10-10,2
7,2,14,2021-10-17,1
