"estimate","lower","upper","onset_date","n.reported"
9,9,9,2021-07-18,9
5,5,7,2021-07-25,5
2,2,4,2021-08-01,2
3,3,5,2021-08-08,3
4,4,6,2021-08-15,4
2,2,5,2021-08-22,2
3,3,5,2021-08-29,3
0,0,2,2021-09-05,NA
3,3,5,2021-09-12,3
2,1,5,2021-09-19,1
