"estimate","lower","upper","onset_date","n.reported"
23,23,23,2021-07-11,23
22,22,22,2021-07-18,22
15,15,15,2021-07-25,15
21,21,22,2021-08-01,21
14,14,16,2021-08-08,14
12,12,15,2021-08-15,12
6,5,8,2021-08-22,5
6,5,10,2021-08-29,5
9,5,15,2021-09-05,4
8,1,19,2021-09-12,NA
