"estimate","lower","upper","onset_date","n.reported"
9,9,9,2021-07-18,9
6,6,8,2021-07-25,6
2,2,4,2021-08-01,2
5,5,8,2021-08-08,5
4,4,7,2021-08-15,4
2,2,5.02499999999964,2021-08-22,2
3,3,6,2021-08-29,3
0,0,3,2021-09-05,NA
4,4,7,2021-09-12,4
2,1,6,2021-09-19,1
