"estimate","lower","upper","onset_date","n.reported"
15,15,15,2021-07-18,15
12,12,13,2021-07-25,12
16,16,17,2021-08-01,16
12,12,13,2021-08-08,12
10,10,11,2021-08-15,10
4,4,6,2021-08-22,4
4,4,6,2021-08-29,4
4,3,7,2021-09-05,3
3,1,9,2021-09-12,1
4,0,13,2021-09-19,NA
