"estimate","lower","upper","onset_date","n.reported"
4,4,4,2021-08-22,4
6,6,7,2021-08-29,6
5,5,8,2021-09-05,5
6,5,10,2021-09-12,5
11,9,17,2021-09-19,9
11,8,17,2021-09-26,8
3,1,8,2021-10-03,1
3,1,9,2021-10-10,1
7,3,14,2021-10-17,3
6,1,19,2021-10-24,NA
