"estimate","lower","upper","onset_date","n.reported"
30,30,30,2021-07-25,30
28,28,30,2021-08-01,28
19,19,21,2021-08-08,19
17,17,19,2021-08-15,17
9,9,10,2021-08-22,9
10,10,12,2021-08-29,10
9,9,11,2021-09-05,9
7,7,9,2021-09-12,7
2,2,5,2021-09-19,2
6,3,11,2021-09-26,3
