"estimate","lower","upper","onset_date","n.reported"
106,106,106,2021-06-27,106
84,84,84,2021-07-04,84
43,43,45,2021-07-11,43
61,61,64,2021-07-18,61
34,33,38,2021-07-25,33
35,31,41,2021-08-01,29
21,16,29,2021-08-08,13
23,14,35,2021-08-15,9
19,6,41,2021-08-22,1
19,3,57.0249999999996,2021-08-29,NA
