"estimate","lower","upper","onset_date","n.reported"
9,9,9,2021-08-22,9
10,10,12,2021-08-29,10
9,9,11,2021-09-05,9
7,7,9,2021-09-12,7
2,2,3,2021-09-19,2
6,6,7,2021-09-26,6
2,2,3,2021-10-03,2
3,3,5,2021-10-10,3
1,1,4,2021-10-17,1
7,4,12,2021-10-24,4
