"estimate","lower","upper","onset_date","n.reported"
14,14,14,2021-08-15,14
4,4,5,2021-08-22,4
4,4,6,2021-08-29,4
3,3,5,2021-09-05,3
4,4,6,2021-09-12,4
5,5,7,2021-09-19,5
1,1,4,2021-09-26,1
4,3,9,2021-10-03,3
4,1,11,2021-10-10,1
4,0,17,2021-10-17,NA
