"estimate","lower","upper","onset_date","n.reported"
72,72,72,2021-07-11,72
92,92,93,2021-07-18,92
63,62,66,2021-07-25,62
58,57,62,2021-08-01,57
35,34,39,2021-08-08,34
33,31,37,2021-08-15,31
26,23,31,2021-08-22,23
18,13,26,2021-08-29,11
10,3,22,2021-09-05,1
12,2,33,2021-09-12,NA
