"estimate","lower","upper","onset_date","n.reported"
29,29,29,2021-08-29,29
12,12,13,2021-09-05,12
19,19,20,2021-09-12,19
24,24,26,2021-09-19,24
20,20,22,2021-09-26,20
9,9,10,2021-10-03,9
5,5,6,2021-10-10,5
7,7,9,2021-10-17,7
4,3,7,2021-10-24,3
7,2,16,2021-10-31,2
