"estimate","lower","upper","onset_date","n.reported"
25,25,25,2021-08-15,25
11,11,12,2021-08-22,11
6,6,7,2021-08-29,6
5,5,6,2021-09-05,5
7,7,8,2021-09-12,7
5,5,6,2021-09-19,5
5,5,7,2021-09-26,5
4,4,6,2021-10-03,4
1,0,4,2021-10-10,NA
2,0,9,2021-10-17,NA
