"estimate","lower","upper","onset_date","n.reported"
53,53,53,2021-08-01,53
46,46,47,2021-08-08,46
42,42,43,2021-08-15,42
30,30,31,2021-08-22,30
29,29,30,2021-08-29,29
12,12,13,2021-09-05,12
19,19,21,2021-09-12,19
25,24,29,2021-09-19,24
25,20,32,2021-09-26,18
26,14,47,2021-10-03,4
