"estimate","lower","upper","onset_date","n.reported"
14,14,14,2021-07-25,14
17,17,18,2021-08-01,17
15,15,16,2021-08-08,15
15,15,16,2021-08-15,15
8,8,9,2021-08-22,8
5,5,6,2021-08-29,5
7,7,8,2021-09-05,7
5,5,6,2021-09-12,5
0,0,1,2021-09-19,NA
4,3,7,2021-09-26,3
