"estimate","lower","upper","onset_date","n.reported"
77,77,77,2021-07-25,77
53,53,54,2021-08-01,53
46,46,47,2021-08-08,46
42,42,43,2021-08-15,42
30,30,31,2021-08-22,30
29,29,31,2021-08-29,29
12,12,14,2021-09-05,12
19,18,23,2021-09-12,18
33,27,41,2021-09-19,24
29,14,55,2021-09-26,3
