"estimate","lower","upper","onset_date","n.reported"
11,11,11,2021-08-22,11
5,5,7,2021-08-29,5
8,8,10,2021-09-05,8
6,6,7,2021-09-12,6
1,1,2,2021-09-19,1
4,4,5,2021-09-26,4
2,2,3,2021-10-03,2
4,4,5,2021-10-10,4
0,0,1,2021-10-17,NA
3,2,6,2021-10-24,2
