"estimate","lower","upper","onset_date","n.reported"
23,23,23,2021-07-11,23
16,16,16,2021-07-18,16
14,14,14,2021-07-25,14
17,17,18,2021-08-01,17
14,14,15,2021-08-08,14
15,15,16,2021-08-15,15
8,8,9,2021-08-22,8
5,5,6,2021-08-29,5
7,7,10,2021-09-05,7
7,4,12,2021-09-12,4
