"estimate","lower","upper","onset_date","n.reported"
8,8,8,2021-08-22,8
5,5,6,2021-08-29,5
7,7,8,2021-09-05,7
5,5,6,2021-09-12,5
0,0,1,2021-09-19,NA
3,3,4,2021-09-26,3
2,2,3,2021-10-03,2
1,1,2,2021-10-10,1
0,0,1,2021-10-17,NA
2,2,5,2021-10-24,2
