"estimate","lower","upper","onset_date","n.reported"
9,9,9,2021-08-01,9
7,7,8,2021-08-08,7
8,8,9,2021-08-15,8
9,9,10,2021-08-22,9
6,6,7,2021-08-29,6
5,5,6,2021-09-05,5
9,9,10,2021-09-12,9
1,1,4,2021-09-19,1
4,4,7,2021-09-26,4
8,4,13,2021-10-03,4
