"estimate","lower","upper","onset_date","n.reported"
32,32,32,2021-08-01,32
23,23,25,2021-08-08,23
20,20,22,2021-08-15,20
13,13,15,2021-08-22,13
24,24,26,2021-08-29,24
21,20,24,2021-09-05,20
22,21,26,2021-09-12,21
22,19,26,2021-09-19,19
18,10,28,2021-09-26,5
21,10,36,2021-10-03,1
