"estimate","lower","upper","onset_date","n.reported"
40,40,40,2021-07-11,40
36,36,39,2021-07-18,36
36,36,39,2021-07-25,36
33,33,36,2021-08-01,33
25,25,27,2021-08-08,25
19,18,22,2021-08-15,18
17,16,21,2021-08-22,16
28,24,33,2021-08-29,24
25,17,37,2021-09-05,10
24,11,44,2021-09-12,NA
