"estimate","lower","upper","onset_date","n.reported"
25,25,25,2021-08-08,25
20,20,20,2021-08-15,20
16,16,17,2021-08-22,16
25,25,26,2021-08-29,25
26,26,27,2021-09-05,26
26,24,30,2021-09-12,24
29,27,34,2021-09-19,27
15,11,20,2021-09-26,11
28,20,39,2021-10-03,13
26,15,50,2021-10-10,2
