"estimate","lower","upper","onset_date","n.reported"
37,37,37,2021-07-11,37
36,36,37,2021-07-18,36
36,36,37,2021-07-25,36
32,32,34,2021-08-01,32
23,23,25,2021-08-08,23
19,18,21,2021-08-15,18
14,13,17,2021-08-22,13
27,23,32,2021-08-29,23
22,14,33,2021-09-05,8
21,9,41,2021-09-12,NA
