"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
43,50,1.41146053802665,0.484663558986181,0.634164975869884,0.723388051032929,1.06177316264521,1.35553233100801,1.69802332933191,2.29155456962456,2.51701656575754,2020-05-10
50,57,0.473044850368578,0.276095415922547,0.0979566781928634,0.12836151030679,0.269789639938872,0.419046652125536,0.620489685185821,1.00046664600155,1.14996508398702,2020-05-17
57,64,1.27929700057036,1.4375183644485,0.0277673759041494,0.0576567425923788,0.328639214694325,0.816083259329669,1.71141935196072,4.07026301247893,5.20357993753974,2020-05-24
64,71,12.2485401843247,7.39154389133896,2.38946922822035,3.20649248455535,6.85214411926877,10.7667424269726,16.0614767329849,26.3345259312595,30.4760776771565,2020-05-31
71,78,1.94982756831105,0.686458253332289,0.865353581243328,0.989135449501225,1.45354321347756,1.86372656642353,2.35080692797122,3.19709787505607,3.51925047950586,2020-06-07
78,85,0.87171877356283,0.329759501899731,0.350182072129044,0.408622955779851,0.632649158449048,0.831524915896801,1.06482641385712,1.48055989384934,1.61955132269094,2020-06-14
85,92,0.270757386680002,0.276080969584294,0.00634782152654494,0.0132567025762502,0.0761391975039018,0.183985280956836,0.376400112903868,0.813228875083125,1.01279135630934,2020-06-21
92,99,3.31522315047566,3.58831734632361,0.0755916110225943,0.152715824884854,0.877748052573748,2.16823677035818,4.49754082130339,10.4339716644356,13.0922208611851,2020-06-28
99,106,4.9085193098739,4.93988015150504,0.125116660307354,0.246478829733543,1.4011090841157,3.38661707704846,6.8081636191128,14.6861147182515,18.1003131650502,2020-07-05
106,113,4.98402155722091,4.98314616545033,0.121632540632227,0.249938028155898,1.43494673474446,3.47515020666517,6.89793203145743,14.8748418304273,18.3979539201835,2020-07-12
113,120,2.89220322766776,1.11483679722297,1.18395388790785,1.3687162011641,2.09251674867429,2.73975576981332,3.51929411029632,4.95013503993591,5.52412545169045,2020-07-19
120,127,1.02855033581865,0.364553136533735,0.442478989561186,0.513961538371341,0.764819563298465,0.985147051351694,1.24588648717268,1.69052581151403,1.85504904297918,2020-07-26
127,134,1.23310123818805,0.411160572150436,0.569277720114402,0.644085530053673,0.936328902635257,1.18774704421373,1.47913334944439,1.98163692860838,2.16800183227572,2020-08-02
134,141,1.12887703224855,0.340971826291097,0.563675632619188,0.631965284431154,0.885245309272355,1.09591631277215,1.33502269937676,1.7440966870937,1.88546879510623,2020-08-09
141,148,1.03900035734645,0.347380393288182,0.480669256922972,0.546149554720127,0.788649963606786,1.00064611184922,1.24563140222905,1.66798272669925,1.82238592527895,2020-08-16
148,155,0.855601223704847,0.322423076533174,0.344060226315034,0.404281908182045,0.621729545764667,0.816017517510605,1.04438245887581,1.44477380562568,1.59424316975434,2020-08-23
155,162,0.804403763466789,0.47940037293567,0.162883863043219,0.215690623629363,0.4542485283685,0.709638079689448,1.04840223195725,1.71797550149259,1.9814382651564,2020-08-30
162,169,1.89753456002227,0.653383998205244,0.852133621929081,0.971468350900843,1.42800287309186,1.81822185319089,2.28562503356531,3.08432600004317,3.38772960124814,2020-09-06
169,176,1.11487357288108,0.373046180871442,0.511327536124281,0.581981892888034,0.844984844898923,1.07167830655226,1.33994965148724,1.79123143124298,1.95386247292743,2020-09-13
176,183,1.10011428487572,0.367211854031061,0.500329826572929,0.572537277839005,0.836737173020877,1.0581633100981,1.32102653904985,1.76632885719661,1.92798725313163,2020-09-20
183,190,0.653570484221966,0.292975335173685,0.212608713919281,0.2570465667365,0.438950385350436,0.610644787795291,0.820012234383584,1.19755768723903,1.33583295654905,2020-09-27
190,197,2.02284182137726,0.958357138624253,0.63336616714091,0.769008595249522,1.32821689808975,1.86517408533184,2.55047503885336,3.81941815297785,4.31267007072675,2020-10-04
197,204,1.39980560979267,0.471492068577313,0.636260833789595,0.727545144313032,1.06023855774485,1.34570699916798,1.68328490539205,2.2536273462962,2.46501308424412,2020-10-11
204,211,1.10523222691442,0.368832908531513,0.505963618057861,0.575493516232718,0.840437895198371,1.06423513722167,1.32612636216369,1.77610470325543,1.93973678471692,2020-10-18
211,218,1.43289023861081,0.416188294874867,0.73430738002123,0.826040682256172,1.13521512132441,1.39187029044213,1.68688484535275,2.18021988017271,2.36231013155121,2020-10-25
218,225,0.932367901257767,0.281315939216147,0.465472888563972,0.521872689548666,0.729987310038545,0.904369425978358,1.10307088306389,1.43763622963863,1.55925559322064,2020-11-01
225,232,1.02191513402651,0.342445006118705,0.469530324486443,0.532516872122718,0.774976169452437,0.982905081038244,1.22568458536129,1.6481018647676,1.79858444371227,2020-11-08
232,239,1.61587062170003,0.420939562166983,0.901415610660371,0.993413520540932,1.31630727979713,1.57689823982917,1.87512450191348,2.36369339996732,2.54365555707641,2020-11-15
239,246,1.13034397827301,0.269718503727035,0.668298745093303,0.727210245734293,0.939420111183977,1.10892877789413,1.29669572472934,1.60784581607133,1.72304186590382,2020-11-22
246,253,0.821569106549368,0.227999672702767,0.441275884219177,0.489316551431639,0.657470646561566,0.800055482957565,0.961736376471205,1.22729118904341,1.32466553529062,2020-11-29
253,260,0.906404533413378,0.304328118473991,0.414075086392776,0.472176706809739,0.687621008812551,0.872164875790315,1.08646418471737,1.46017953949492,1.59552262238207,2020-12-06
260,267,1.09092938152643,0.364246002223161,0.498259563338568,0.569084161918613,0.829647872295671,1.05277540229346,1.30544603124871,1.75779164487269,1.92134877796862,2020-12-13
