"estimate","lower","upper","onset_date","n.reported"
257,257,257,2021-07-25,257
238,237,242,2021-08-01,237
201,199,206,2021-08-08,199
162,158,168,2021-08-15,158
161,157,168,2021-08-22,155
150,145,158,2021-08-29,142
131,124,139,2021-09-05,117
138,128,149,2021-09-12,115
168,155,183,2021-09-19,130
134,113,159,2021-09-26,60
