"estimate","lower","upper","onset_date","n.reported"
1526,1526,1526,2021-07-25,1526
1548,1543,1556,2021-08-01,1542
1515,1506,1526,2021-08-08,1498
1561,1549,1575,2021-08-15,1531
1442,1427,1459,2021-08-22,1397
1346,1327,1368.025,2021-08-29,1267
1527,1502,1556,2021-09-05,1392
1329,1295,1366,2021-09-12,1106
1347,1291,1406,2021-09-19,838
1265,1123.975,1405,2021-09-26,171
