"estimate","lower","upper","onset_date","n.reported"
715,715,715,2021-07-25,715
759,756,766,2021-08-01,756
683,676,692,2021-08-08,673
593,585,603,2021-08-15,579
547,538,558,2021-08-22,527
522,510,536,2021-08-29,489
625,609,644,2021-09-05,566
491,469,514,2021-09-12,397
464,427,506,2021-09-19,249
421,329,521,2021-09-26,34
