"estimate","lower","upper","onset_date","n.reported"
771,771,771,2021-07-18,771
714,709,722,2021-07-25,708
757,750,769,2021-08-01,744
678,669,690,2021-08-08,660
591,581,603,2021-08-15,566
549,537,563,2021-08-22,513
510,495,528,2021-08-29,458
574,553,599,2021-09-05,472
456,417,496,2021-09-12,238
477,387.975,575.025,2021-09-19,44
