"estimate","lower","upper","onset_date","n.reported"
210,210,210,2021-08-29,210
193,193,195,2021-09-05,193
179,178,183,2021-09-12,178
187,184,193,2021-09-19,184
188,183,194,2021-09-26,182
161,156,169,2021-10-03,154
152,145,160,2021-10-10,141
119,111,128,2021-10-17,103
89,80,101,2021-10-24,68
80,64,99,2021-10-31,36
