"estimate","lower","upper","onset_date","n.reported"
329,329,329,2021-07-18,329
259,256,266,2021-07-25,256
241,237,248,2021-08-01,237
200,196,208,2021-08-08,194
163,157,170,2021-08-15,155
163,156,171,2021-08-22,152
153,145,163,2021-08-29,136
134,124,145,2021-09-05,110
137,125,152,2021-09-12,103
169,145,199,2021-09-19,80
