"estimate","lower","upper","onset_date","n.reported"
556,556,556,2021-08-29,556
633,630,639,2021-09-05,630
525,521,533,2021-09-12,519
515,508,523,2021-09-19,504
471,463,480,2021-09-26,455
366,357,377,2021-10-03,345
273,263,285,2021-10-10,246
224,210,239,2021-10-17,182
216,193,242,2021-10-24,120
213,156,284,2021-10-31,21
