"estimate","lower","upper","onset_date","n.reported"
1443,1443,1443,2021-08-22,1443
1337,1332,1345,2021-08-29,1330
1525,1518,1534,2021-09-05,1513
1297,1289,1308,2021-09-12,1279
1302,1290,1316,2021-09-19,1270
1313,1296,1332,2021-09-26,1250
1160,1138,1184,2021-10-03,1054
979,952,1009,2021-10-10,821
845,803,891,2021-10-17,538
644,531,765,2021-10-24,86
