"estimate","lower","upper","onset_date","n.reported"
1597,1597,1597,2021-07-18,1597
1529,1522,1542,2021-07-25,1518
1551,1540,1565,2021-08-01,1529
1526,1513,1542,2021-08-08,1492
1573,1557,1593,2021-08-15,1519
1442,1423,1465,2021-08-22,1358
1332,1308,1359,2021-08-29,1210
1534,1500,1572,2021-09-05,1294
1356,1300,1416,2021-09-12,833
1371,1232,1518,2021-09-19,196
