"estimate","lower","upper","onset_date","n.reported"
221,221,221,2021-08-22,221
210,210,215,2021-08-29,210
194,192,200,2021-09-05,192
179,176,185,2021-09-12,176
187,183,194,2021-09-19,182
188,182,196,2021-09-26,179
164,157,174,2021-10-03,151
156,147,167,2021-10-10,135
110,100,123,2021-10-17,85
70,54,90,2021-10-24,29
