"estimate","lower","upper","onset_date","n.reported"
321,321,321,2021-07-25,321
299,298,307,2021-08-01,298
259,256,266,2021-08-08,256
233,228,241,2021-08-15,227
225,218,234,2021-08-22,215
216,208,226,2021-08-29,202
197,188,209,2021-09-05,176
188,175,202,2021-09-12,154
205,188.975,223,2021-09-19,150
180,154,210,2021-09-26,73
