"estimate","lower","upper","onset_date","n.reported"
240,240,240,2021-08-01,240
200,200,204,2021-08-08,200
163,163,168,2021-08-15,163
162,159,168,2021-08-22,159
149,145,155,2021-08-29,144
130,125,137,2021-09-05,123
134,128,143,2021-09-12,122
163,153,175,2021-09-19,139
159,147,174,2021-09-26,124
137,116,162,2021-10-03,64
