"estimate","lower","upper","onset_date","n.reported"
5,5,5,2021-08-29,5
6,6,7,2021-09-05,6
3,3,4,2021-09-12,3
1,1,2,2021-09-19,1
2,2,3,2021-09-26,2
0,0,1,2021-10-03,NA
2,2,3,2021-10-10,2
2,2,3,2021-10-17,2
1,1,3,2021-10-24,1
2,1,5,2021-10-31,1
