"estimate","lower","upper","onset_date","n.reported"
6,6,6,2021-07-11,6
13,13,15,2021-07-18,13
6,6,9,2021-07-25,6
5,4,8,2021-08-01,4
11,10,16,2021-08-08,10
11,9,15,2021-08-15,9
8,6,12,2021-08-22,6
6,3,11,2021-08-29,3
8,3,15,2021-09-05,2
7,2,17,2021-09-12,NA
