"estimate","lower","upper","onset_date","n.reported"
7,7,7,2021-07-11,7
14,14,17,2021-07-18,14
8,8,12,2021-07-25,8
11,10,16,2021-08-01,10
26,23,34,2021-08-08,23
19,16,26,2021-08-15,16
14,12,20,2021-08-22,12
11,8,17,2021-08-29,8
9,5,16,2021-09-05,4
8,1,21,2021-09-12,NA
