"estimate","lower","upper","onset_date","n.reported"
14,14,14,2021-07-18,14
6,6,10,2021-07-25,6
5,4,9,2021-08-01,4
11,10,16,2021-08-08,10
11,9,16,2021-08-15,9
8,6,13,2021-08-22,6
5,3,9,2021-08-29,3
4,2,10,2021-09-05,2
5,1,13,2021-09-12,1
5,0,15,2021-09-19,NA
