"estimate","lower","upper","onset_date","n.reported"
16,16,16,2021-08-15,16
12,12,12,2021-08-22,12
8,8,9,2021-08-29,8
4,4,5,2021-09-05,4
6,6,7,2021-09-12,6
4,4,5,2021-09-19,4
6,6,7,2021-09-26,6
7,7,9,2021-10-03,7
6,4,11,2021-10-10,4
7,2,16,2021-10-17,1
