"estimate","lower","upper","onset_date","n.reported"
5,5,5,2021-07-25,5
4,4,5,2021-08-01,4
7,7,9,2021-08-08,7
10,10,12,2021-08-15,10
2,2,4,2021-08-22,2
5,5,7,2021-08-29,5
6,6,8,2021-09-05,6
3,3,5,2021-09-12,3
1,1,2,2021-09-19,1
2,1,6,2021-09-26,1
