"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
57,64,0.748047417963885,0.303496945894854,0.274775178830511,0.327696192952401,0.528083835132738,0.707782535004474,0.925806607275164,1.30436319994764,1.44392751664768,2020-03-08
64,71,2.70647110109276,0.618317914692007,1.64262716531057,1.77890096173535,2.26818149265791,2.65387622121707,3.09179695801788,3.80214198216536,4.05995632343361,2020-03-15
71,78,1.67255936145808,0.258576996584005,1.21164503896783,1.27738570370328,1.49211642170079,1.65751661108095,1.83436807102149,2.12233411766279,2.22751194185424,2020-03-22
78,85,1.12398371990599,0.143329799613697,0.86247679264269,0.90006507932791,1.0244179781678,1.1174400607186,1.21556290168436,1.37016626436546,1.42413381856413,2020-03-29
85,92,1.01651880938538,0.126001020799115,0.784486190223004,0.81928224212771,0.928218093928384,1.01141793198677,1.09829610247361,1.23384505605435,1.28003024291109,2020-04-05
92,99,0.910485550504523,0.121533574638957,0.688111449604422,0.720883205410536,0.82575557894627,0.904626357587,0.989497539460599,1.11917188574798,1.16229515820228,2020-04-12
99,106,0.994280926976916,0.138583510536645,0.741573884619687,0.778481614485238,0.898149392245421,0.988035025428018,1.0832126223148,1.23197587087399,1.28364901270041,2020-04-19
106,113,1.11272904993677,0.14392386411055,0.84835214312937,0.886569986674217,1.01287119917017,1.10685765582415,1.20543917291793,1.35963269456589,1.4121908211078,2020-04-26
113,120,1.16481930492768,0.136555184628681,0.913082370732759,0.948906336511373,1.07030688455732,1.1597208796646,1.25333440066251,1.39816454294608,1.44889456451369,2020-05-03
120,127,1.16194260018121,0.122773322027511,0.935028701153553,0.968366466385511,1.07616603739592,1.1577856171703,1.24196705859108,1.37055156974856,1.41459978941169,2020-05-10
127,134,1.01152991192041,0.104042313126326,0.817581745190797,0.846695052651003,0.939428999752312,1.00778000331658,1.07978289440802,1.18827853059508,1.22537957234829,2020-05-17
134,141,1.09622212325174,0.107536877560963,0.894161659199419,0.926092085106962,1.02182640432368,1.09236783033606,1.16664091543432,1.27900730655485,1.31674190018216,2020-05-24
141,148,1.134828614662,0.101145289295598,0.946453435087008,0.97403708637344,1.06474028631748,1.13217929709418,1.20122778431634,1.30676495107691,1.34113776484938,2020-05-31
148,155,1.17251585659034,0.0942306720464844,0.995315797076525,1.02199244690428,1.10745830554617,1.17028513410305,1.23462082869981,1.33257650083249,1.36543589974353,2020-06-07
155,162,1.06227136121453,0.0803021813753876,0.910690166779222,0.933954365071943,1.00720849317013,1.06014134576057,1.11467861343638,1.19747867226068,1.2263507440925,2020-06-14
162,169,1.0573438060165,0.0764914845041961,0.913321624541887,0.93504549367221,1.00463083693191,1.05538374768846,1.10780359576086,1.18616973951135,1.21309214997752,2020-06-21
169,176,1.11989574627921,0.0755025767946122,0.975864139274188,0.998507833837892,1.06792680485863,1.11826648286883,1.17047083934491,1.24665547672164,1.27220706394482,2020-06-28
176,183,1.08613538172284,0.0687480975574756,0.955407584599302,0.975373157809154,1.03898141377691,1.08477178495895,1.13158832192172,1.20072401885517,1.22503408934953,2020-07-05
183,190,1.01854514693339,0.0627372504368015,0.899647541017462,0.917898686313526,0.97560889821854,1.01699650585612,1.0604036592629,1.12422380663301,1.14513256012724,2020-07-12
190,197,1.04161388887713,0.0623336012962858,0.92344427936186,0.941527227466097,0.998800775652847,1.04043591194584,1.08274061389734,1.14610364621266,1.1665271306477,2020-07-19
197,204,0.977665148726353,0.0588602549834902,0.866408620954014,0.882904047672462,0.937255851854855,0.976150868503109,1.01656639992106,1.07700971494218,1.09630744214068,2020-07-26
204,211,0.997017861493499,0.0613107176188402,0.880825493797305,0.898668021745446,0.954759770203885,0.995542632802325,1.03762480210342,1.10022616129254,1.12067515012729,2020-08-02
211,218,1.00656558227124,0.061154012840305,0.889913670177538,0.908240740865059,0.964688729343592,1.00524965641891,1.0472734167661,1.10963979081934,1.1302745953854,2020-08-09
218,225,0.997755078135282,0.0607242861204183,0.882291729661366,0.90060500637676,0.956085636136782,0.996389133693745,1.03801958648675,1.09987178271994,1.11987264868121,2020-08-16
225,232,0.955593816200272,0.0599685793597049,0.841398145225114,0.858972569014345,0.914754488909124,0.954446095418516,0.995657671763642,1.05644328492707,1.07567320032373,2020-08-23
232,239,0.942713100477644,0.0628234119653334,0.823854565963897,0.842124389990957,0.899749450090574,0.941107874996478,0.984150358640194,1.04822517766445,1.06958926247991,2020-08-30
239,246,0.994601935108376,0.0669846176858966,0.867931283025862,0.886637957846214,0.948619630723602,0.993102591386261,1.03872528288809,1.10693336634947,1.13035031755843,2020-09-06
246,253,0.962860231465603,0.0661165700579172,0.837499796406928,0.857331159639657,0.917352973667124,0.961622310327289,1.00666444274866,1.07422182361643,1.09555421623158,2020-09-13
253,260,0.986471654763993,0.0693130962576251,0.855976315653291,0.875239045108288,0.938643879713393,0.98456200451538,1.03240731446877,1.10294718963429,1.12723483060107,2020-09-20
260,267,1.06558920040288,0.0717320746850489,0.930155088934102,0.950180092866845,1.01609115024186,1.06429101154158,1.11297930942103,1.18564760543155,1.20984717214462,2020-09-27
267,274,1.08235103065641,0.0694461117255169,0.950589186819525,0.971125177647755,1.03471069065268,1.08130770174664,1.128550397645,1.19961908446064,1.22265073638302,2020-10-04
274,281,0.950992257597008,0.0620423616473811,0.833440294642921,0.851842790322731,0.908170361460818,0.94953436676918,0.992417448925791,1.05534828824135,1.07521074130354,2020-10-11
